platform,post_type,media_type,content_topic,day_of_week,predicted_donation_referrals,predicted_engagement_rate,prediction_timestamp
TikTok,Campaign,Video,EventRecap,Saturday,2.3,0.0577,2026-04-09T19:37:24.051216+00:00
TikTok,Campaign,Video,EventRecap,Friday,2.3,0.0569,2026-04-09T19:37:24.051216+00:00
TikTok,Campaign,Video,EventRecap,Thursday,2.3,0.0543,2026-04-09T19:37:24.051216+00:00
TikTok,ThankYou,Video,Gratitude,Friday,2.3,0.0569,2026-04-09T19:37:24.051216+00:00
TikTok,Campaign,Video,EventRecap,Tuesday,2.3,0.0569,2026-04-09T19:37:24.051216+00:00
Twitter,ThankYou,Carousel,Reintegration,Sunday,2.3,0.0772,2026-04-09T19:37:24.051216+00:00
TikTok,ThankYou,Video,Gratitude,Saturday,2.3,0.0577,2026-04-09T19:37:24.051216+00:00
TikTok,ThankYou,Video,Reintegration,Tuesday,2.3,0.0566,2026-04-09T19:37:24.051216+00:00
TikTok,ThankYou,Video,Reintegration,Thursday,2.3,0.054,2026-04-09T19:37:24.051216+00:00
TikTok,ThankYou,Video,Reintegration,Friday,2.3,0.0566,2026-04-09T19:37:24.051216+00:00
TikTok,ThankYou,Video,Reintegration,Saturday,2.3,0.0574,2026-04-09T19:37:24.051216+00:00
TikTok,ThankYou,Video,SafehouseLife,Monday,2.3,0.0552,2026-04-09T19:37:24.051216+00:00
LinkedIn,EventPromotion,Video,Health,Saturday,2.3,0.0691,2026-04-09T19:37:24.051216+00:00
Instagram,Campaign,Carousel,Reintegration,Tuesday,2.3,0.0996,2026-04-09T19:37:24.051216+00:00
LinkedIn,EventPromotion,Video,Health,Thursday,2.3,0.0657,2026-04-09T19:37:24.051216+00:00
Facebook,EventPromotion,Carousel,EventRecap,Friday,2.3,0.0679,2026-04-09T19:37:24.051216+00:00
Facebook,EventPromotion,Carousel,Education,Saturday,2.3,0.0658,2026-04-09T19:37:24.051216+00:00
LinkedIn,Campaign,Video,EventRecap,Tuesday,2.3,0.0686,2026-04-09T19:37:24.051216+00:00
Facebook,EventPromotion,Carousel,EventRecap,Monday,2.3,0.0658,2026-04-09T19:37:24.051216+00:00
LinkedIn,Campaign,Video,Education,Saturday,2.3,0.0665,2026-04-09T19:37:24.051216+00:00
LinkedIn,EventPromotion,Carousel,DonorImpact,Sunday,2.3,0.068,2026-04-09T19:37:24.051216+00:00
LinkedIn,Campaign,Video,Education,Friday,2.3,0.0657,2026-04-09T19:37:24.051216+00:00
LinkedIn,Campaign,Video,Education,Thursday,2.3,0.0631,2026-04-09T19:37:24.051216+00:00
Facebook,EventPromotion,Carousel,EventRecap,Thursday,2.3,0.0653,2026-04-09T19:37:24.051216+00:00
LinkedIn,Campaign,Video,Education,Tuesday,2.3,0.0657,2026-04-09T19:37:24.051216+00:00
Facebook,EventPromotion,Carousel,EventRecap,Saturday,2.3,0.0687,2026-04-09T19:37:24.051216+00:00
LinkedIn,Campaign,Video,EventRecap,Friday,2.3,0.0686,2026-04-09T19:37:24.051216+00:00
Facebook,EventPromotion,Carousel,Gratitude,Monday,2.3,0.0658,2026-04-09T19:37:24.051216+00:00
Facebook,EventPromotion,Carousel,Gratitude,Thursday,2.3,0.0653,2026-04-09T19:37:24.051216+00:00
Facebook,EventPromotion,Carousel,Gratitude,Friday,2.3,0.0679,2026-04-09T19:37:24.051216+00:00
Facebook,EventPromotion,Carousel,Gratitude,Saturday,2.3,0.0687,2026-04-09T19:37:24.051216+00:00
LinkedIn,Campaign,Video,AwarenessRaising,Saturday,2.3,0.0694,2026-04-09T19:37:24.051216+00:00
LinkedIn,Campaign,Video,AwarenessRaising,Friday,2.3,0.0686,2026-04-09T19:37:24.051216+00:00
LinkedIn,Campaign,Video,AwarenessRaising,Thursday,2.3,0.066,2026-04-09T19:37:24.051216+00:00
LinkedIn,Campaign,Video,AwarenessRaising,Tuesday,2.3,0.0686,2026-04-09T19:37:24.051216+00:00
Facebook,EventPromotion,Carousel,SafehouseLife,Monday,2.3,0.0662,2026-04-09T19:37:24.051216+00:00
LinkedIn,Campaign,Video,EventRecap,Thursday,2.3,0.066,2026-04-09T19:37:24.051216+00:00
LinkedIn,Campaign,Video,EventRecap,Saturday,2.3,0.0694,2026-04-09T19:37:24.051216+00:00
Facebook,EventPromotion,Carousel,SafehouseLife,Friday,2.3,0.0683,2026-04-09T19:37:24.051216+00:00
LinkedIn,Campaign,Video,Health,Friday,2.3,0.0686,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Carousel,SafehouseLife,Thursday,2.3,0.066,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Carousel,SafehouseLife,Friday,2.3,0.0686,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Carousel,SafehouseLife,Saturday,2.3,0.0694,2026-04-09T19:37:24.051216+00:00
Facebook,EventPromotion,Carousel,AwarenessRaising,Monday,2.3,0.0658,2026-04-09T19:37:24.051216+00:00
Facebook,EventPromotion,Carousel,AwarenessRaising,Thursday,2.3,0.0653,2026-04-09T19:37:24.051216+00:00
Facebook,EventPromotion,Carousel,AwarenessRaising,Friday,2.3,0.0679,2026-04-09T19:37:24.051216+00:00
Facebook,EventPromotion,Carousel,AwarenessRaising,Saturday,2.3,0.0687,2026-04-09T19:37:24.051216+00:00
LinkedIn,Campaign,Video,SafehouseLife,Monday,2.3,0.0669,2026-04-09T19:37:24.051216+00:00
LinkedIn,Campaign,Video,Health,Saturday,2.3,0.0694,2026-04-09T19:37:24.051216+00:00
LinkedIn,Campaign,Video,Health,Thursday,2.3,0.066,2026-04-09T19:37:24.051216+00:00
Facebook,EventPromotion,Carousel,Education,Friday,2.3,0.065,2026-04-09T19:37:24.051216+00:00
Twitter,EventPromotion,Video,Gratitude,Tuesday,2.3,0.0768,2026-04-09T19:37:24.051216+00:00
LinkedIn,Campaign,Video,Health,Tuesday,2.3,0.0686,2026-04-09T19:37:24.051216+00:00
LinkedIn,Campaign,Video,Health,Monday,2.3,0.0665,2026-04-09T19:37:24.051216+00:00
Facebook,EventPromotion,Carousel,Education,Monday,2.3,0.0633,2026-04-09T19:37:24.051216+00:00
LinkedIn,Campaign,Video,Gratitude,Saturday,2.3,0.0694,2026-04-09T19:37:24.051216+00:00
LinkedIn,Campaign,Video,Gratitude,Friday,2.3,0.0686,2026-04-09T19:37:24.051216+00:00
LinkedIn,Campaign,Video,Gratitude,Thursday,2.3,0.066,2026-04-09T19:37:24.051216+00:00
LinkedIn,Campaign,Video,Gratitude,Tuesday,2.3,0.0686,2026-04-09T19:37:24.051216+00:00
Facebook,EventPromotion,Carousel,Education,Thursday,2.3,0.0624,2026-04-09T19:37:24.051216+00:00
Facebook,EventPromotion,Carousel,SafehouseLife,Thursday,2.3,0.0657,2026-04-09T19:37:24.051216+00:00
Facebook,EventPromotion,Carousel,SafehouseLife,Saturday,2.3,0.0691,2026-04-09T19:37:24.051216+00:00
Facebook,EventPromotion,Reel,DonorImpact,Monday,2.3,0.0645,2026-04-09T19:37:24.051216+00:00
Twitter,ThankYou,Video,Education,Tuesday,2.3,0.0742,2026-04-09T19:37:24.051216+00:00
Twitter,EventPromotion,Video,SafehouseLife,Saturday,2.3,0.078,2026-04-09T19:37:24.051216+00:00
Facebook,ThankYou,Carousel,EventRecap,Saturday,2.3,0.069,2026-04-09T19:37:24.051216+00:00
Twitter,ThankYou,Video,AwarenessRaising,Tuesday,2.3,0.0771,2026-04-09T19:37:24.051216+00:00
Facebook,ThankYou,Carousel,Gratitude,Monday,2.3,0.0661,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Reel,DonorImpact,Monday,2.3,0.0648,2026-04-09T19:37:24.051216+00:00
Facebook,ThankYou,Carousel,Gratitude,Thursday,2.3,0.0656,2026-04-09T19:37:24.051216+00:00
Facebook,ThankYou,Carousel,Gratitude,Friday,2.3,0.0682,2026-04-09T19:37:24.051216+00:00
Facebook,ThankYou,Carousel,Gratitude,Saturday,2.3,0.069,2026-04-09T19:37:24.051216+00:00
Twitter,ThankYou,Video,DonorImpact,Monday,2.3,0.0741,2026-04-09T19:37:24.051216+00:00
Twitter,ThankYou,Video,EventRecap,Tuesday,2.3,0.0771,2026-04-09T19:37:24.051216+00:00
Twitter,EventPromotion,Video,SafehouseLife,Thursday,2.3,0.0746,2026-04-09T19:37:24.051216+00:00
Twitter,ThankYou,Video,Gratitude,Tuesday,2.3,0.0771,2026-04-09T19:37:24.051216+00:00
Facebook,ThankYou,Carousel,SafehouseLife,Monday,2.3,0.0665,2026-04-09T19:37:24.051216+00:00
Twitter,ThankYou,Video,SafehouseLife,Monday,2.3,0.0754,2026-04-09T19:37:24.051216+00:00
Twitter,ThankYou,Video,SafehouseLife,Thursday,2.3,0.0749,2026-04-09T19:37:24.051216+00:00
Twitter,ThankYou,Video,SafehouseLife,Friday,2.3,0.0775,2026-04-09T19:37:24.051216+00:00
Twitter,ThankYou,Video,SafehouseLife,Saturday,2.3,0.0783,2026-04-09T19:37:24.051216+00:00
Facebook,ThankYou,Carousel,SafehouseLife,Thursday,2.3,0.066,2026-04-09T19:37:24.051216+00:00
Facebook,ThankYou,Carousel,SafehouseLife,Friday,2.3,0.0686,2026-04-09T19:37:24.051216+00:00
Facebook,ThankYou,Carousel,SafehouseLife,Saturday,2.3,0.0694,2026-04-09T19:37:24.051216+00:00
Twitter,EventPromotion,Video,SafehouseLife,Friday,2.3,0.0772,2026-04-09T19:37:24.051216+00:00
Facebook,ThankYou,Carousel,EventRecap,Friday,2.3,0.0682,2026-04-09T19:37:24.051216+00:00
Instagram,EducationalContent,Video,SafehouseLife,Wednesday,2.3,0.0962,2026-04-09T19:37:24.051216+00:00
Facebook,ThankYou,Carousel,AwarenessRaising,Friday,2.3,0.0682,2026-04-09T19:37:24.051216+00:00
Instagram,EducationalContent,Video,Gratitude,Sunday,2.3,0.0972,2026-04-09T19:37:24.051216+00:00
Facebook,EducationalContent,Reel,CampaignLaunch,Wednesday,2.3,0.0658,2026-04-09T19:37:24.051216+00:00
Instagram,EducationalContent,Video,EventRecap,Sunday,2.3,0.0972,2026-04-09T19:37:24.051216+00:00
Instagram,EducationalContent,Video,Education,Sunday,2.3,0.0972,2026-04-09T19:37:24.051216+00:00
Instagram,EducationalContent,Video,DonorImpact,Wednesday,2.3,0.0949,2026-04-09T19:37:24.051216+00:00
Instagram,EducationalContent,Video,AwarenessRaising,Sunday,2.3,0.0972,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Reel,Health,Monday,2.3,0.0656,2026-04-09T19:37:24.051216+00:00
Facebook,ThankYou,Carousel,AwarenessRaising,Monday,2.3,0.0661,2026-04-09T19:37:24.051216+00:00
Facebook,ThankYou,Carousel,AwarenessRaising,Thursday,2.3,0.0656,2026-04-09T19:37:24.051216+00:00
Facebook,ThankYou,Carousel,AwarenessRaising,Saturday,2.3,0.069,2026-04-09T19:37:24.051216+00:00
Twitter,EventPromotion,Video,SafehouseLife,Monday,2.3,0.0751,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Reel,DonorImpact,Saturday,2.3,0.0677,2026-04-09T19:37:24.051216+00:00
Facebook,ThankYou,Carousel,Education,Monday,2.3,0.0636,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Reel,DonorImpact,Friday,2.3,0.0669,2026-04-09T19:37:24.051216+00:00
Facebook,ThankYou,Carousel,Education,Thursday,2.3,0.0627,2026-04-09T19:37:24.051216+00:00
Facebook,ThankYou,Carousel,Education,Friday,2.3,0.0653,2026-04-09T19:37:24.051216+00:00
Facebook,ThankYou,Carousel,Education,Saturday,2.3,0.0661,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Reel,DonorImpact,Thursday,2.3,0.0643,2026-04-09T19:37:24.051216+00:00
Facebook,ThankYou,Carousel,EventRecap,Monday,2.3,0.0661,2026-04-09T19:37:24.051216+00:00
Facebook,ThankYou,Carousel,EventRecap,Thursday,2.3,0.0656,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Carousel,SafehouseLife,Monday,2.3,0.0665,2026-04-09T19:37:24.051216+00:00
TikTok,EventPromotion,Video,Reintegration,Friday,2.3,0.0563,2026-04-09T19:37:24.051216+00:00
LinkedIn,Campaign,Photo,CampaignLaunch,Saturday,2.3,0.0742,2026-04-09T19:37:24.051216+00:00
LinkedIn,ThankYou,Carousel,DonorImpact,Sunday,2.3,0.0683,2026-04-09T19:37:24.051216+00:00
LinkedIn,EventPromotion,Video,EventRecap,Tuesday,2.3,0.0684,2026-04-09T19:37:24.051216+00:00
LinkedIn,EventPromotion,Video,AwarenessRaising,Thursday,2.3,0.0657,2026-04-09T19:37:24.051216+00:00
Facebook,EventPromotion,Reel,DonorImpact,Thursday,2.3,0.064,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Carousel,EventRecap,Saturday,2.3,0.069,2026-04-09T19:37:24.051216+00:00
LinkedIn,EventPromotion,Video,EventRecap,Thursday,2.3,0.0657,2026-04-09T19:37:24.051216+00:00
LinkedIn,EventPromotion,Video,AwarenessRaising,Friday,2.3,0.0684,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Carousel,Gratitude,Monday,2.3,0.0661,2026-04-09T19:37:24.051216+00:00
LinkedIn,EventPromotion,Video,AwarenessRaising,Saturday,2.3,0.0691,2026-04-09T19:37:24.051216+00:00
LinkedIn,EventPromotion,Video,EventRecap,Friday,2.3,0.0684,2026-04-09T19:37:24.051216+00:00
LinkedIn,Campaign,Photo,CampaignLaunch,Friday,2.3,0.0734,2026-04-09T19:37:24.051216+00:00
Facebook,EventPromotion,Reel,DonorImpact,Saturday,2.3,0.0674,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Carousel,Gratitude,Thursday,2.3,0.0656,2026-04-09T19:37:24.051216+00:00
LinkedIn,EventPromotion,Video,AwarenessRaising,Tuesday,2.3,0.0684,2026-04-09T19:37:24.051216+00:00
LinkedIn,EventPromotion,Video,EventRecap,Saturday,2.3,0.0691,2026-04-09T19:37:24.051216+00:00
LinkedIn,EventPromotion,Video,Gratitude,Tuesday,2.3,0.0684,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Carousel,Gratitude,Friday,2.3,0.0682,2026-04-09T19:37:24.051216+00:00
LinkedIn,ThankYou,Carousel,CampaignLaunch,Saturday,2.3,0.0718,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Carousel,Gratitude,Saturday,2.3,0.069,2026-04-09T19:37:24.051216+00:00
LinkedIn,EventPromotion,Video,Gratitude,Thursday,2.3,0.0657,2026-04-09T19:37:24.051216+00:00
Facebook,EventPromotion,Reel,DonorImpact,Friday,2.3,0.0667,2026-04-09T19:37:24.051216+00:00
LinkedIn,ThankYou,Carousel,CampaignLaunch,Friday,2.3,0.071,2026-04-09T19:37:24.051216+00:00
LinkedIn,ThankYou,Carousel,CampaignLaunch,Tuesday,2.3,0.071,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Carousel,Education,Monday,2.3,0.0636,2026-04-09T19:37:24.051216+00:00
LinkedIn,ThankYou,Carousel,CampaignLaunch,Thursday,2.3,0.0684,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Carousel,EventRecap,Thursday,2.3,0.0656,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Carousel,EventRecap,Friday,2.3,0.0682,2026-04-09T19:37:24.051216+00:00
Facebook,EventPromotion,Reel,Health,Monday,2.3,0.0653,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Carousel,AwarenessRaising,Thursday,2.3,0.0656,2026-04-09T19:37:24.051216+00:00
LinkedIn,EventPromotion,Video,Health,Tuesday,2.3,0.0684,2026-04-09T19:37:24.051216+00:00
LinkedIn,EventPromotion,Video,Health,Monday,2.3,0.0662,2026-04-09T19:37:24.051216+00:00
LinkedIn,EventPromotion,Video,Education,Friday,2.3,0.0654,2026-04-09T19:37:24.051216+00:00
LinkedIn,EventPromotion,Video,Education,Saturday,2.3,0.0662,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Carousel,AwarenessRaising,Monday,2.3,0.0661,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Carousel,EventRecap,Monday,2.3,0.0661,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Carousel,Education,Saturday,2.3,0.0661,2026-04-09T19:37:24.051216+00:00
LinkedIn,ThankYou,Carousel,Reintegration,Wednesday,2.3,0.0686,2026-04-09T19:37:24.051216+00:00
Twitter,EventPromotion,Video,EventRecap,Tuesday,2.3,0.0768,2026-04-09T19:37:24.051216+00:00
LinkedIn,EventPromotion,Video,Education,Thursday,2.3,0.0628,2026-04-09T19:37:24.051216+00:00
LinkedIn,EventPromotion,Video,Education,Tuesday,2.3,0.0654,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Carousel,AwarenessRaising,Friday,2.3,0.0682,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Carousel,AwarenessRaising,Saturday,2.3,0.069,2026-04-09T19:37:24.051216+00:00
LinkedIn,EventPromotion,Carousel,Reintegration,Wednesday,2.3,0.0683,2026-04-09T19:37:24.051216+00:00
LinkedIn,EventPromotion,Video,Gratitude,Saturday,2.3,0.0691,2026-04-09T19:37:24.051216+00:00
LinkedIn,EventPromotion,Video,Gratitude,Friday,2.3,0.0684,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Carousel,Education,Friday,2.3,0.0653,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Carousel,Education,Thursday,2.3,0.0627,2026-04-09T19:37:24.051216+00:00
TikTok,Campaign,Video,SafehouseLife,Thursday,2.2,0.0547,2026-04-09T19:37:24.051216+00:00
LinkedIn,EventPromotion,Video,DonorImpact,Saturday,2.2,0.0683,2026-04-09T19:37:24.051216+00:00
Facebook,EventPromotion,Reel,Reintegration,Thursday,2.2,0.0646,2026-04-09T19:37:24.051216+00:00
LinkedIn,EventPromotion,Video,DonorImpact,Thursday,2.2,0.0649,2026-04-09T19:37:24.051216+00:00
LinkedIn,EventPromotion,Video,DonorImpact,Friday,2.2,0.0675,2026-04-09T19:37:24.051216+00:00
Facebook,ThankYou,Carousel,DonorImpact,Monday,2.2,0.0652,2026-04-09T19:37:24.051216+00:00
Facebook,EducationalContent,Video,Education,Wednesday,2.2,0.0602,2026-04-09T19:37:24.051216+00:00
Facebook,ThankYou,Carousel,EventRecap,Tuesday,2.2,0.0682,2026-04-09T19:37:24.051216+00:00
LinkedIn,EventPromotion,Video,DonorImpact,Tuesday,2.2,0.0675,2026-04-09T19:37:24.051216+00:00
Twitter,Campaign,Photo,Reintegration,Sunday,2.2,0.0796,2026-04-09T19:37:24.051216+00:00
Facebook,ThankYou,Carousel,Education,Tuesday,2.2,0.0653,2026-04-09T19:37:24.051216+00:00
TikTok,Campaign,Video,SafehouseLife,Tuesday,2.2,0.0573,2026-04-09T19:37:24.051216+00:00
TikTok,Campaign,Video,SafehouseLife,Friday,2.2,0.0573,2026-04-09T19:37:24.051216+00:00
Twitter,EventPromotion,Video,Reintegration,Monday,2.2,0.0743,2026-04-09T19:37:24.051216+00:00
TikTok,Campaign,Video,SafehouseLife,Saturday,2.2,0.0581,2026-04-09T19:37:24.051216+00:00
Facebook,EventPromotion,Reel,Reintegration,Friday,2.2,0.0672,2026-04-09T19:37:24.051216+00:00
Facebook,ThankYou,Carousel,AwarenessRaising,Tuesday,2.2,0.0682,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Carousel,Health,Saturday,2.2,0.069,2026-04-09T19:37:24.051216+00:00
LinkedIn,EventPromotion,Video,DonorImpact,Monday,2.2,0.0653,2026-04-09T19:37:24.051216+00:00
Instagram,Campaign,Photo,Reintegration,Friday,2.2,0.103,2026-04-09T19:37:24.051216+00:00
TikTok,ThankYou,Video,SafehouseLife,Saturday,2.2,0.0581,2026-04-09T19:37:24.051216+00:00
Facebook,EventPromotion,Carousel,SafehouseLife,Tuesday,2.2,0.0683,2026-04-09T19:37:24.051216+00:00
TikTok,Campaign,Photo,CampaignLaunch,Tuesday,2.2,0.0617,2026-04-09T19:37:24.051216+00:00
Facebook,EventPromotion,Carousel,Health,Saturday,2.2,0.0687,2026-04-09T19:37:24.051216+00:00
Facebook,EventPromotion,Carousel,Health,Friday,2.2,0.0679,2026-04-09T19:37:24.051216+00:00
Facebook,EventPromotion,Carousel,Health,Thursday,2.2,0.0653,2026-04-09T19:37:24.051216+00:00
Instagram,Campaign,Photo,Reintegration,Tuesday,2.2,0.102,2026-04-09T19:37:24.051216+00:00
Instagram,Campaign,Photo,Reintegration,Thursday,2.2,0.1,2026-04-09T19:37:24.051216+00:00
Instagram,Campaign,Photo,Reintegration,Saturday,2.2,0.1037,2026-04-09T19:37:24.051216+00:00
Twitter,ThankYou,Photo,Reintegration,Sunday,2.2,0.0796,2026-04-09T19:37:24.051216+00:00
Instagram,EducationalContent,Photo,CampaignLaunch,Sunday,2.2,0.102,2026-04-09T19:37:24.051216+00:00
Facebook,EventPromotion,Carousel,Health,Tuesday,2.2,0.0679,2026-04-09T19:37:24.051216+00:00
Facebook,EventPromotion,Carousel,Health,Monday,2.2,0.0658,2026-04-09T19:37:24.051216+00:00
LinkedIn,ThankYou,Carousel,Reintegration,Sunday,2.2,0.0688,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Carousel,AwarenessRaising,Tuesday,2.2,0.0682,2026-04-09T19:37:24.051216+00:00
Facebook,EventPromotion,Carousel,Gratitude,Tuesday,2.2,0.0679,2026-04-09T19:37:24.051216+00:00
LinkedIn,Campaign,Video,DonorImpact,Monday,2.2,0.0656,2026-04-09T19:37:24.051216+00:00
Instagram,EventPromotion,Photo,Reintegration,Tuesday,2.2,0.1017,2026-04-09T19:37:24.051216+00:00
TikTok,ThankYou,Video,SafehouseLife,Friday,2.2,0.0573,2026-04-09T19:37:24.051216+00:00
TikTok,ThankYou,Video,SafehouseLife,Thursday,2.2,0.0547,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Reel,Reintegration,Monday,2.2,0.0653,2026-04-09T19:37:24.051216+00:00
TikTok,ThankYou,Video,DonorImpact,Friday,2.2,0.0561,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Reel,Reintegration,Tuesday,2.2,0.0675,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Reel,Reintegration,Thursday,2.2,0.0649,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Reel,Reintegration,Friday,2.2,0.0675,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Reel,Reintegration,Saturday,2.2,0.0683,2026-04-09T19:37:24.051216+00:00
Instagram,EducationalContent,Video,CampaignLaunch,Monday,2.2,0.0974,2026-04-09T19:37:24.051216+00:00
Instagram,EducationalContent,Video,CampaignLaunch,Tuesday,2.2,0.0972,2026-04-09T19:37:24.051216+00:00
Instagram,EducationalContent,Video,CampaignLaunch,Thursday,2.2,0.0956,2026-04-09T19:37:24.051216+00:00
Instagram,EducationalContent,Video,CampaignLaunch,Friday,2.2,0.0982,2026-04-09T19:37:24.051216+00:00
Instagram,EducationalContent,Video,CampaignLaunch,Saturday,2.2,0.099,2026-04-09T19:37:24.051216+00:00
Facebook,EducationalContent,Reel,CampaignLaunch,Sunday,2.2,0.0665,2026-04-09T19:37:24.051216+00:00
Instagram,EducationalContent,Video,DonorImpact,Sunday,2.2,0.0963,2026-04-09T19:37:24.051216+00:00
Twitter,EventPromotion,Photo,Reintegration,Sunday,2.2,0.0794,2026-04-09T19:37:24.051216+00:00
Facebook,EventPromotion,Reel,Reintegration,Tuesday,2.2,0.0672,2026-04-09T19:37:24.051216+00:00
Facebook,EventPromotion,Reel,Reintegration,Monday,2.2,0.065,2026-04-09T19:37:24.051216+00:00
Instagram,EducationalContent,Video,Reintegration,Wednesday,2.2,0.0954,2026-04-09T19:37:24.051216+00:00
LinkedIn,EducationalContent,Photo,Education,Wednesday,2.2,0.0643,2026-04-09T19:37:24.051216+00:00
TikTok,ThankYou,Video,SafehouseLife,Tuesday,2.2,0.0573,2026-04-09T19:37:24.051216+00:00
Instagram,EducationalContent,Video,SafehouseLife,Sunday,2.2,0.0976,2026-04-09T19:37:24.051216+00:00
TikTok,ThankYou,Video,DonorImpact,Saturday,2.2,0.0568,2026-04-09T19:37:24.051216+00:00
Facebook,ThankYou,Text,CampaignLaunch,Wednesday,2.2,0.0704,2026-04-09T19:37:24.051216+00:00
TikTok,ThankYou,Video,DonorImpact,Thursday,2.2,0.0534,2026-04-09T19:37:24.051216+00:00
TikTok,EventPromotion,Video,DonorImpact,Thursday,2.2,0.0531,2026-04-09T19:37:24.051216+00:00
Twitter,ThankYou,Video,Reintegration,Friday,2.2,0.0768,2026-04-09T19:37:24.051216+00:00
Twitter,ThankYou,Video,Reintegration,Thursday,2.2,0.0742,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Photo,EventRecap,Thursday,2.2,0.0677,2026-04-09T19:37:24.051216+00:00
Twitter,ThankYou,Video,Reintegration,Monday,2.2,0.0746,2026-04-09T19:37:24.051216+00:00
LinkedIn,EventPromotion,Photo,DonorImpact,Sunday,2.2,0.0704,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Photo,EventRecap,Friday,2.2,0.0706,2026-04-09T19:37:24.051216+00:00
TikTok,EventPromotion,Video,DonorImpact,Saturday,2.2,0.0565,2026-04-09T19:37:24.051216+00:00
TikTok,EventPromotion,Video,DonorImpact,Friday,2.2,0.0558,2026-04-09T19:37:24.051216+00:00
LinkedIn,ThankYou,Photo,DonorImpact,Sunday,2.2,0.0707,2026-04-09T19:37:24.051216+00:00
LinkedIn,ThankYou,Photo,CampaignLaunch,Tuesday,2.2,0.0734,2026-04-09T19:37:24.051216+00:00
TikTok,EventPromotion,Video,DonorImpact,Tuesday,2.2,0.0558,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Photo,EventRecap,Saturday,2.2,0.0714,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Photo,Gratitude,Monday,2.2,0.0698,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Photo,Gratitude,Tuesday,2.2,0.0706,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Photo,Gratitude,Thursday,2.2,0.0677,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Photo,Gratitude,Friday,2.2,0.0706,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Photo,Gratitude,Saturday,2.2,0.0714,2026-04-09T19:37:24.051216+00:00
LinkedIn,EventPromotion,Photo,CampaignLaunch,Tuesday,2.2,0.0731,2026-04-09T19:37:24.051216+00:00
Twitter,ThankYou,Video,Reintegration,Saturday,2.2,0.0776,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Photo,EventRecap,Tuesday,2.2,0.0706,2026-04-09T19:37:24.051216+00:00
TikTok,ThankYou,Video,DonorImpact,Tuesday,2.2,0.0561,2026-04-09T19:37:24.051216+00:00
Facebook,Campaign,Photo,Education,Friday,2.2,0.0677,2026-04-09T19:37:24.051216+00:00
